id,created_at,updated_at,TR_TARGET_ID,DRUG_ID,INTEGRITY_PATENT_ID,TARGET_NAME,DRUG_NAME,PRODUCT_CATEGORY,MOLECULAR_MECHANISM,CELLULAR_MECHANISM,UNDER_ACTIVE_DEVELOPMENT,HIGHEST_PHASE,INACTIVE_CONDITIONS,ORIGINATOR_ORGANIZATION,INACTIVE_ORGANIZATION,ACTIVE_CONDITIONS,SMILES,SEQUENCE,CAS_NUMBER,CORTELLIS_ID,ACTIVE_ORGANIZATION
1044,2016-04-05 22:59:35.519410,2016-04-05 22:59:35.519410,1041272234113,458155,221437,NAD-dependent protein deacetylase sirtuin-1,Toxoflavin,Null,"NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors
NAD-Dependent Protein Deacetylase Sirtuin-2 (SIRT2) Inhibitors",Wnt Signaling Inhibitors,N,Preclinical,Cancer,,Novartis,,Cn1c(=O)c-2ncnn(c2nc1=O)C,,,Null,
1045,2016-04-05 22:59:35.525458,2016-04-05 22:59:35.525458,1041272234113,453432,141817,NAD-dependent protein deacetylase sirtuin-1,MC-2562,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Cancer
Hepatitis B (HBV)
Lipoprotein disorders",Cytokinetics,"Universita degli Studi ""La Sapienza""
Cytokinetics",,CCOC(=O)C1=CN(C=C(C1c2ccccc2)C(=O)OCC)Cc3ccccc3,,,Null,
1046,2016-04-05 22:59:35.530872,2016-04-05 22:59:35.530872,1041272234113,451230,,NAD-dependent protein deacetylase sirtuin-1,SRT-647,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Preclinical,Optic neuritis,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,,,,Null,
1047,2016-04-05 22:59:35.534906,2016-04-05 22:59:35.534906,1041272234113,446145,,NAD-dependent protein deacetylase sirtuin-1,446145,Phytoestrogens,"alpha-Glucosidase Inhibitors
Xanthine Oxidase Inhibitors
Cytokine Production Inhibitors
EGFR (HER1; erbB1) Inhibitors
NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators
Protein Tyrosine Phosphatase PTP-1B Inhibitors
Drugs Targeting on Quorum Sensing Signaling
Aldose Reductase Inhibitors
MAO-A Inhibitors
Sodium Channel Protein Type 5 Subunit alpha (Nav1.5) Channel Blockers
IL-13 Production Inhibitors","Wnt Signaling Inhibitors
Signal Transduction Modulators
Free Radical Scavengers
Antioxidants",N,Preclinical,"Liver diseases
Diabetes
Ulcer, peptic",,Medical University Varna,,,,,Null,
1048,2016-04-05 22:59:35.540422,2016-04-05 22:59:35.540422,1041272234113,435683,,NAD-dependent protein deacetylase sirtuin-1,MC-1981,Chalcones,"NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors
Histone N-Acetyltransferase (HAT) Inhibitors
Protein Arginine N-Methyltransferases (PRMT) Inhibitors
NAD-Dependent Protein Deacetylase Sirtuin-2 (SIRT2) Inhibitors",,N,Biological Testing,"Cancer
Leukemia","IGBMC
M.D. Anderson Cancer Center
Universita degli Studi di Salerno
Universita degli Studi ""La Sapienza""
Medizinische Universitaet Innsbruck
Seconda Universita degli Studi Napoli","IGBMC
M.D. Anderson Cancer Center
Universita degli Studi di Salerno
Universita degli Studi ""La Sapienza""
Medizinische Universitaet Innsbruck
Seconda Universita degli Studi Napoli",,c1cc(cc(c1)C(=O)/C=C/c2cc(c(c(c2)Br)O)Br)C(=O)/C=C/c3cc(c(c(c3)Br)O)Br,,,Null,
1049,2016-04-05 22:59:35.544618,2016-04-05 22:59:35.544618,1041272234113,434164,111924,NAD-dependent protein deacetylase sirtuin-1,434164,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,COCC(=O)N1C(C(C(C1C(=O)O)c2ccc(cc2)[N+](=O)[O-])C(=O)c3ccccc3)c4ccc(cc4)OC,,,Null,
1050,2016-04-05 22:59:35.548539,2016-04-05 22:59:35.548539,1041272234113,434163,111924,NAD-dependent protein deacetylase sirtuin-1,434163,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,CC1(C(C(C(N1)c2ccc(cc2)OC)C(=O)c3ccccc3)c4ccc(cc4)[N+](=O)[O-])C(=O)O,,,Null,
1051,2016-04-05 22:59:35.552421,2016-04-05 22:59:35.552421,1041272234113,434162,111924,NAD-dependent protein deacetylase sirtuin-1,434162,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,CC1(C(C(C(N1C(=O)c2ccc(c(c2)OC)OC)c3ccc(cc3)OC)C(=O)c4ccccc4)c5ccc(cc5)[N+](=O)[O-])C(=O)O,,,Null,
1052,2016-04-05 22:59:35.556757,2016-04-05 22:59:35.556757,1041272234113,434155,111924,NAD-dependent protein deacetylase sirtuin-1,434155,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,COc1ccc(cc1)C2C(C(C(N2)C(=O)O)c3ccc(cc3)[N+](=O)[O-])C(=O)c4ccccc4,,,Null,
1053,2016-04-05 22:59:35.560683,2016-04-05 22:59:35.560683,1041272234113,434144,111927,NAD-dependent protein deacetylase sirtuin-1,434144,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1ccc(c(c1)C(=O)c2ccc(c(c2)NC(=O)c3cccs3)Cl)C(=O)NC(CC(=O)O)c4cccnc4,,,Null,
1054,2016-04-05 22:59:35.564248,2016-04-05 22:59:35.564248,1041272234113,434142,111927,NAD-dependent protein deacetylase sirtuin-1,434142,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1ccc(cc1)OCC(=O)Nc2cc(ccc2N3CCN(CC3)C(=O)N4CCOCC4)C(=O)NC(CC(=O)O)c5ccc(cc5)F,,,Null,
1055,2016-04-05 22:59:35.567855,2016-04-05 22:59:35.567855,1041272234113,434139,111926,NAD-dependent protein deacetylase sirtuin-1,434139,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1ccc2c(c1)c(c3c(n2)CCCC3)NNC(=O)c4ccccn4,,,Null,
1056,2016-04-05 22:59:35.571981,2016-04-05 22:59:35.571981,1041272234113,434138,111926,NAD-dependent protein deacetylase sirtuin-1,434138,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,COc1cc(cc(c1OC)OC)C(=O)NNc2c3ccccc3nc4c2CCCC4,,,Null,
1057,2016-04-05 22:59:35.577069,2016-04-05 22:59:35.577069,1041272234113,434137,111926,NAD-dependent protein deacetylase sirtuin-1,434137,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,COc1ccc(cc1OC)C(=O)NNc2cc(nc3c2cccc3)c4ccccc4,,,Null,
1058,2016-04-05 22:59:35.580611,2016-04-05 22:59:35.580611,1041272234113,434135,111926,NAD-dependent protein deacetylase sirtuin-1,434135,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1ccc2c(c1)c(c3ccccc3n2)NNC(=O)c4cccnc4,,,Null,
1059,2016-04-05 22:59:35.584687,2016-04-05 22:59:35.584687,1041272234113,434134,111926,NAD-dependent protein deacetylase sirtuin-1,434134,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1ccc2c(c1)c(cc(n2)c3ccco3)C(=O)Nc4ccccc4N5CCOCC5,,,Null,
1060,2016-04-05 22:59:35.589535,2016-04-05 22:59:35.589535,1041272234113,434133,111925,NAD-dependent protein deacetylase sirtuin-1,434133,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,Cc1ccc2c(c1)nc([nH]2)c3cccc(c3)NC(=O)c4ccc(c(c4)OC)OC,,,Null,
1061,2016-04-05 22:59:35.594445,2016-04-05 22:59:35.594445,1041272234113,434128,111925,NAD-dependent protein deacetylase sirtuin-1,434128,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,Cc1cccn2c1nc(c2)c3cccc(c3)NC(=O)c4cc(c(c(c4)OC)OC)OC,,,Null,
1062,2016-04-05 22:59:35.598793,2016-04-05 22:59:35.598793,1041272234113,434127,111925,NAD-dependent protein deacetylase sirtuin-1,434127,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,COc1ccc(cc1OC)C(=O)Nc2cccc(c2)c3nc4ccncc4s3,,,Null,
1063,2016-04-05 22:59:35.603813,2016-04-05 22:59:35.603813,1041272234113,434126,111925,NAD-dependent protein deacetylase sirtuin-1,434126,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1cc(cc(c1)NC(=O)c2cccs2)C(=O)Nc3ccc(cc3)C(=O)O,,,Null,
1064,2016-04-05 22:59:35.608746,2016-04-05 22:59:35.608746,1041272234113,434125,111925,NAD-dependent protein deacetylase sirtuin-1,434125,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,CN(C)c1cccc(c1)C(=O)Nc2cccc(c2)c3nc4c(o3)cccn4,,,Null,
1065,2016-04-05 22:59:35.612906,2016-04-05 22:59:35.612906,1041272234113,434124,111925,NAD-dependent protein deacetylase sirtuin-1,434124,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,COc1ccc(cc1OC)C(=O)Nc2cccc(c2)c3nc4c(o3)cccn4,,,Null,
1066,2016-04-05 22:59:35.616468,2016-04-05 22:59:35.616468,1041272234113,434123,111928,NAD-dependent protein deacetylase sirtuin-1,434123,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1cc(c2nc(c(n2c1)NC3CCCCC3)c4ccc(cc4)NC(=O)N5CCOCC5)C(=O)NCCCN6CCCC6=O,,,Null,
1067,2016-04-05 22:59:35.620176,2016-04-05 22:59:35.620176,1041272234113,434122,111928,NAD-dependent protein deacetylase sirtuin-1,434122,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,CC(C(=O)NCCC#N)NC(=O)c1cccn2c1nc(c2NCC3CCCO3)c4ccc(cc4)Cl,,,Null,
1068,2016-04-05 22:59:35.624819,2016-04-05 22:59:35.624819,1041272234113,434121,111928,NAD-dependent protein deacetylase sirtuin-1,434121,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1ccc(cc1)CNc2c(nc3n2cccc3C(=O)NC(CC(=O)O)C4CCCCC4)c5ccc(cc5)C#N,,,Null,
1069,2016-04-05 22:59:35.629190,2016-04-05 22:59:35.629190,1041272234113,434120,111928,NAD-dependent protein deacetylase sirtuin-1,434120,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,COc1ccc2c(c1)n3c(n2)SC(C3=O)Cc4ccc(o4)c5ccc(c(c5)C(=O)O)Cl,,,Null,
1070,2016-04-05 22:59:35.633275,2016-04-05 22:59:35.633275,1041272234113,434119,111928,NAD-dependent protein deacetylase sirtuin-1,434119,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1ccc2c(c1)[nH]c(n2)/C(=C/c3ccc(o3)c4ccc(cc4)C(=O)O)/C#N,,,Null,
1071,2016-04-05 22:59:35.638093,2016-04-05 22:59:35.638093,1041272234113,434118,111928,NAD-dependent protein deacetylase sirtuin-1,434118,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,Cc1csc(c1c2nc3ccccc3s2)NC(=O)c4ccccc4C(=O)O,,,Null,
1072,2016-04-05 22:59:35.642259,2016-04-05 22:59:35.642259,1041272234113,434117,111928,NAD-dependent protein deacetylase sirtuin-1,434117,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,Cc1csc(c1c2nc3ccccc3s2)NC(=O)CSCC(=O)O,,,Null,
1073,2016-04-05 22:59:35.646392,2016-04-05 22:59:35.646392,1041272234113,434115,111921,NAD-dependent protein deacetylase sirtuin-1,434115,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1cc(ccc1N\2C(=O)C(S/C2=N/C3CCCCC3)CC(=O)O)F,,,Null,
1074,2016-04-05 22:59:35.650606,2016-04-05 22:59:35.650606,1041272234113,434114,111921,NAD-dependent protein deacetylase sirtuin-1,434114,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,C1CCC(CC1)/N=C/2\N(C(=O)C(S2)CC(=O)O)C3CCCCC3,,,Null,
1075,2016-04-05 22:59:35.655693,2016-04-05 22:59:35.655693,1041272234113,434109,111923,NAD-dependent protein deacetylase sirtuin-1,434109,Null,"NAD-Dependent Protein Deacetylase Sirtuin-3 (SIRT3) Inhibitors
NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors",,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,CNCCN(C)C(=O)c1ccc2c(c1)n(c(=O)c3n2ccc3)Cc4ccc(cc4)F,,,Null,
1076,2016-04-05 22:59:35.659526,2016-04-05 22:59:35.659526,1041272234113,434108,111923,NAD-dependent protein deacetylase sirtuin-1,434108,Null,"NAD-Dependent Protein Deacetylase Sirtuin-3 (SIRT3) Inhibitors
NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors",,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,Cc1cc(cc(c1)Cn2c3cc(ccc3n4cccc4c2=O)C(=O)N(C)CCNC)C,,,Null,
1077,2016-04-05 22:59:35.662754,2016-04-05 22:59:35.662754,1041272234113,434107,111923,NAD-dependent protein deacetylase sirtuin-1,434107,Null,"NAD-Dependent Protein Deacetylase Sirtuin-3 (SIRT3) Inhibitors
NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors",,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1cc2c(=O)n(c3cc(ccc3n2c1)C(=O)N4CCCNCC4)Cc5ccc(c(c5)F)F,,,Null,
1078,2016-04-05 22:59:35.666652,2016-04-05 22:59:35.666652,1041272234113,434105,111923,NAD-dependent protein deacetylase sirtuin-1,434105,Null,"NAD-Dependent Protein Deacetylase Sirtuin-3 (SIRT3) Inhibitors
NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors",,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1cc(cc(c1)CO)Cn2c3cc(ccc3n4cccc4c2=O)C(=O)N5CCCNCC5,,,Null,
1079,2016-04-05 22:59:35.669996,2016-04-05 22:59:35.669996,1041272234113,434104,111923,NAD-dependent protein deacetylase sirtuin-1,434104,Null,"NAD-Dependent Protein Deacetylase Sirtuin-3 (SIRT3) Inhibitors
NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors",,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1cc(cc(c1)C(F)(F)F)Cn2c3cc(ccc3n4cccc4c2=O)C(=O)N5CCCNCC5,,,Null,
1080,2016-04-05 22:59:35.674976,2016-04-05 22:59:35.674976,1041272234113,434086,111922,NAD-dependent protein deacetylase sirtuin-1,434086,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1ccc(cc1)n2c3ccccc3nc2SCC(=O)O,,,Null,
1081,2016-04-05 22:59:35.679156,2016-04-05 22:59:35.679156,1041272234113,434085,111922,NAD-dependent protein deacetylase sirtuin-1,434085,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1ccc(cc1)Cn2c3ccc(cc3nc2CCNC(=O)CCC(=O)O)C(=O)N4CCCC4C(=O)O,,,Null,
1082,2016-04-05 22:59:35.683272,2016-04-05 22:59:35.683272,1041272234113,434084,111922,NAD-dependent protein deacetylase sirtuin-1,434084,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1cc(cnc1)Cn2c3ccc(cc3nc2CCNC(=O)CCC(=O)O)C(=O)N4CCCC4C(=O)O,,,Null,
1083,2016-04-05 22:59:35.687770,2016-04-05 22:59:35.687770,1041272234113,434083,111922,NAD-dependent protein deacetylase sirtuin-1,434083,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1cc2c(cc1C(=O)N3CCCC3C(=O)O)nc(n2CC4CC4)CCNC(=O)CCC(=O)O,,,Null,
1084,2016-04-05 22:59:35.691857,2016-04-05 22:59:35.691857,1041272234113,434082,111922,NAD-dependent protein deacetylase sirtuin-1,434082,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,CCCn1c2ccc(cc2nc1CCNC(=O)CCC(=O)O)C(=O)N3CCCC3C(=O)O,,,Null,
1085,2016-04-05 22:59:35.695903,2016-04-05 22:59:35.695903,1041272234113,434081,111922,NAD-dependent protein deacetylase sirtuin-1,434081,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,C=CCn1c2ccc(cc2nc1CCNC(=O)CCC(=O)O)C(=O)N3CCCC3C(=O)O,,,Null,
1086,2016-04-05 22:59:35.700094,2016-04-05 22:59:35.700094,1041272234113,434080,111922,NAD-dependent protein deacetylase sirtuin-1,434080,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,Cancer,Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1ccc(cc1)Cn2c3ccc(cc3nc2CCNC(=O)CCC(=O)O)C(=O)N4CCNCC4,,,Null,
1087,2016-04-05 22:59:35.704050,2016-04-05 22:59:35.704050,1041272234113,431979,107279,NAD-dependent protein deacetylase sirtuin-1,431979,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Cancer
Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,COc1cc(cc(c1)O)/C=C/c2cncnc2,,,Null,
1088,2016-04-05 22:59:35.708503,2016-04-05 22:59:35.708503,1041272234113,431978,107279,NAD-dependent protein deacetylase sirtuin-1,431978,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Cancer
Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1ccnc(c1)/C=C/c2ccc(cc2)O,,,Null,
1089,2016-04-05 22:59:35.711876,2016-04-05 22:59:35.711876,1041272234113,431977,107279,NAD-dependent protein deacetylase sirtuin-1,431977,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Cancer
Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,Cc1cc(cc(c1)/C=C/c2ccc(cc2)O)C,,,Null,
1090,2016-04-05 22:59:35.716027,2016-04-05 22:59:35.716027,1041272234113,431976,107279,NAD-dependent protein deacetylase sirtuin-1,"3,4'-Dimethoxyresveratrol",Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Cancer
Infection, fungal
Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,COc1ccc(cc1)/C=C/c2cc(cc(c2)OC)O,,,Null,
1091,2016-04-05 22:59:35.719463,2016-04-05 22:59:35.719463,1041272234113,431975,107279,NAD-dependent protein deacetylase sirtuin-1,431975,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Activators,,N,Biological Testing,"Cancer
Disorders of hemostasis
Diabetes
Neurodegeneration",Sirtris Pharmaceuticals,Sirtris Pharmaceuticals,,c1cc(ccc1/C=C/c2cc(cc(c2)O)C(F)(F)F)O,,,Null,
1092,2016-04-05 22:59:35.723787,2016-04-05 22:59:35.723787,1041272234113,428782,,NAD-dependent protein deacetylase sirtuin-1,Cambinol,Null,"NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors
NAD-Dependent Protein Deacetylase Sirtuin-2 (SIRT2) Inhibitors",,N,Preclinical,Cancer,,Fred Hutchinson Cancer Research Center,,c1ccc(cc1)c2c(c(=O)[nH]c(=S)[nH]2)Cc3c4ccccc4ccc3O,,014513-15-6,Null,
1093,2016-04-05 22:59:35.728180,2016-04-05 22:59:35.728180,1041272234113,421969,92022,NAD-dependent protein deacetylase sirtuin-1,421969,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,"Infection, HIV",Elixir Pharmaceuticals,Elixir Pharmaceuticals,,CCC(=O)Nc1c(c2c(s1)CC(CC2)C)C(=O)N,,,Null,
1094,2016-04-05 22:59:35.732068,2016-04-05 22:59:35.732068,1041272234113,421968,92022,NAD-dependent protein deacetylase sirtuin-1,421968,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,"Infection, HIV",Elixir Pharmaceuticals,Elixir Pharmaceuticals,,C1CCC(CC1)n2c(=O)c3c4c(sc3nc2SCC(=O)O)CCC4,,,Null,
1095,2016-04-05 22:59:35.736337,2016-04-05 22:59:35.736337,1041272234113,421967,92022,NAD-dependent protein deacetylase sirtuin-1,421967,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,"Infection, HIV",Elixir Pharmaceuticals,Elixir Pharmaceuticals,,c1ccc(cc1)Cn2c(nnc2SCC(=O)N)Cc3c[nH]c4c3cccc4,,,Null,
1096,2016-04-05 22:59:35.740707,2016-04-05 22:59:35.740707,1041272234113,421966,92022,NAD-dependent protein deacetylase sirtuin-1,421966,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,"Infection, HIV",Elixir Pharmaceuticals,Elixir Pharmaceuticals,,CC1CCc2c(sc(c2C(=O)N)NC(=O)C3CCCC3)C1,,,Null,
1097,2016-04-05 22:59:35.744622,2016-04-05 22:59:35.744622,1041272234113,420549,267326,NAD-dependent protein deacetylase sirtuin-1,HR-73,Null,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Biological Testing,"Infection, HIV","University of California, San Francisco
Deutsches Krebsforschungszentrum (DKFZ)
Humboldt-Universitaet zu Berlin
Universitaet Freiburg
University of Pittsburgh","University of California, San Francisco
Deutsches Krebsforschungszentrum (DKFZ)
Humboldt-Universitaet zu Berlin
Universitaet Freiburg
University of Pittsburgh",,c1ccc(cc1)C2Cc3c4ccc(cc4ccc3OC2=O)Br,,,Null,
1098,2016-04-05 22:59:35.748923,2016-04-05 22:59:35.748923,1041272234113,416672,203539,NAD-dependent protein deacetylase sirtuin-1,m-Sirtinol,Null,"NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors
NAD-Dependent Protein Deacetylase Sirtuin-2 (SIRT2) Inhibitors",,N,Biological Testing,"Cancer
Muscular dystrophy",Harvard College,Harvard College,,CC(c1ccccc1)NC(=O)c2cccc(c2)/N=C/c3c4ccccc4ccc3O,,,Null,
1099,2016-04-05 22:59:35.752921,2016-04-05 22:59:35.752921,1041272234113,411567,138601,NAD-dependent protein deacetylase sirtuin-1,411567,Alkaloids,NAD-Dependent Protein Deacetylase Sirtuin-1 (SIRT1) Inhibitors,,N,Preclinical,"Cancer
NOT DETERMINED",Elixir Pharmaceuticals,Elixir Pharmaceuticals,,c1cc2c(cc1Cl)c3c([nH]2)C(CCCC3)C(=O)N,,,Null,
